date,spot,delta,gamma,call_value,short_eth,short_pnl,funding_pnl,total_pnl,net_delta,num_calls,rebonded,cumulative_pnl
2026-03-08 03:00:00+00:00,1948.58447265625,57.026139567306544,0.010901492210723913,69297.11709281275,171.07841870191965,0.0,16.66803751445726,16.66803751445726,-114.0522791346131,2,False,544.1227610640674
2026-03-08 04:00:00+00:00,1937.5570068359375,57.22895471630474,0.011060533970790778,69058.70154025042,171.68686414891422,0.0,16.632654330670924,16.632654330670924,-114.45790943260948,2,False,560.7554153947383
2026-03-08 05:00:00+00:00,1948.72265625,57.022985942706484,0.010900004488364198,69297.98642704712,171.06895782811944,0.0,16.66829769503661,16.66829769503661,-114.04597188541295,2,False,577.4237130897749
2026-03-08 06:00:00+00:00,1948.225830078125,57.0318015067179,0.010907336387188687,69286.2736741044,171.06895782811944,84.9915354443904,16.66404811826439,101.65558356265478,-114.03715632140154,2,False,679.0792966524297
2026-03-08 07:00:00+00:00,1954.8134765625,56.910725165308534,0.01081404307206819,69426.40941432117,170.73217549592562,0.0,16.687477877113462,16.687477877113462,-113.82145033061708,2,False,695.7667745295431
2026-03-08 08:00:00+00:00,1959.0255126953125,56.83343458836333,0.010755014632306409,69515.38231014827,170.50030376509,0.0,16.700722249905596,16.700722249905596,-113.66686917672666,2,False,712.4674967794488
2026-03-08 09:00:00+00:00,1964.0108642578125,56.7422451143499,0.010685638256590156,69620.63156395961,170.2267353430497,0.0,16.71635788004445,16.71635788004445,-113.48449022869981,2,False,729.1838546594932
2026-03-08 10:00:00+00:00,1972.4871826171875,56.58799311342311,0.010568828832663493,69799.68960910337,169.76397934026932,0.0,16.74286366593851,16.74286366593851,-113.1759862268462,2,False,745.9267183254318
2026-03-08 11:00:00+00:00,1952.3331298828125,56.95491775948533,0.010850102448059104,69369.11806862928,170.864753278456,0.0,16.679245927739128,16.679245927739128,-113.90983551897065,2,False,762.6059642531709
2026-03-08 12:00:00+00:00,1945.3992919921875,57.08189882287067,0.010949242887771007,69219.25447298217,171.245696468612,0.0,16.657062833337346,16.657062833337346,-114.16379764574134,2,False,779.2630270865083
2026-03-08 13:00:00+00:00,1944.5521240234375,57.09717442684145,0.010961648453205516,69199.98624382773,171.245696468612,145.07386883449308,16.649809139895616,161.7236779743887,-114.14852204177056,2,False,940.986705060897
2026-03-08 14:00:00+00:00,1944.8828125,57.09078030988836,0.010957141762163655,69206.04963669604,171.245696468612,88.44489035140349,16.65264058881977,105.09753094022327,-114.15491615872365,2,False,1046.0842360011202
2026-03-08 15:00:00+00:00,1941.5902099609375,57.15109929490442,0.011004796639342047,69134.12462216568,171.45329788471327,0.0,16.64460223192378,16.64460223192378,-114.30219858980885,2,False,1062.728838233044
2026-03-08 16:00:00+00:00,1934.99853515625,57.27249502236744,0.01110075174171193,68990.81759455989,171.81748506710233,0.0,16.623329095953697,16.623329095953697,-114.54499004473489,2,False,1079.3521673289977
2026-03-08 17:00:00+00:00,1935.295654296875,57.26668593733773,0.011096660663886242,68996.18874577674,171.81748506710233,-51.050263507486214,16.625881609129067,-34.42438189835715,-114.55079912976458,2,False,1044.9277854306406
2026-03-08 18:00:00+00:00,1931.131591796875,57.343469790460716,0.011157890697442961,68905.0316500953,172.03040937138215,0.0,16.610667914341263,16.610667914341263,-114.68693958092143,2,False,1061.538453344982
2026-03-08 19:00:00+00:00,1964.02099609375,56.739039733583255,0.01068787048463475,69610.39822506954,170.21711920074978,0.0,16.715499800243258,16.715499800243258,-113.47807946716652,2,False,1078.253953145225
2026-03-08 20:00:00+00:00,1958.822509765625,56.83349122497364,0.010760727782898154,69498.49497528243,170.50047367492093,0.0,16.699008288006826,16.699008288006826,-113.66698244994728,2,False,1094.9529614332318
2026-03-08 21:00:00+00:00,1954.359619140625,56.91474880440428,0.010823816714163489,69402.03812670804,170.74424641321286,0.0,16.684783019528986,16.684783019528986,-113.82949760880858,2,False,1111.637744452761
2026-03-08 22:00:00+00:00,1942.1751708984375,57.138144292642,0.010998061613422682,69139.37502717884,171.414432877926,0.0,16.645842773457236,16.645842773457236,-114.27628858528401,2,False,1128.283587226218
2026-03-08 23:00:00+00:00,1937.625732421875,57.22174527316767,0.01106419465315107,69040.2167288484,171.665235819503,0.0,16.63114891430692,16.63114891430692,-114.44349054633534,2,False,1144.914736140525
2026-03-09 00:00:00+00:00,1951.8336181640625,56.96008130931578,0.010860321291231084,69344.79421180922,170.88024392794733,0.0,16.67649023893215,16.67649023893215,-113.92016261863155,2,False,1161.591226379457
2026-03-09 01:00:00+00:00,1946.6103515625,57.05561423475598,0.01093503937710964,69231.64811583016,171.16684270426794,0.0,16.65975739261991,16.65975739261991,-114.11122846951196,2,False,1178.250983772077
2026-03-09 02:00:00+00:00,1960.9276123046875,56.79326810054311,0.010732674686673967,69537.14755229924,170.37980430162932,0.0,16.705123141706697,16.705123141706697,-113.5865362010862,2,False,1194.9561069137837
2026-03-09 03:00:00+00:00,1977.0562744140625,56.500256166412726,0.010510386368451195,69878.73255209162,169.50076849923818,0.0,16.755627893971216,16.755627893971216,-113.00051233282545,2,False,1211.711734807755
2026-03-09 04:00:00+00:00,1978.1019287109375,56.48107243045409,0.010496397530368514,69899.80590761923,169.50076849923818,-177.23920690484306,16.76448985431646,-160.4747170505266,-113.01969606878409,2,False,1051.2370177572284
2026-03-09 05:00:00+00:00,2010.1781005859375,55.90669145070713,0.010072050928241141,70571.44517335524,167.7200743521214,0.0,16.857361024563982,16.857361024563982,-111.81338290141427,2,False,1068.0943787817923
2026-03-09 06:00:00+00:00,1985.6307373046875,56.344820913250594,0.01039518034942468,70056.60871731784,169.03446273975177,0.0,16.78200124399175,16.78200124399175,-112.68964182650117,2,False,1084.876380025784
2026-03-09 07:00:00+00:00,1983.0596923828125,56.39078908398414,0.010429994436562827,70001.37806786658,169.1723672519524,0.0,16.773945128116445,16.773945128116445,-112.78157816796826,2,False,1101.6503251539004
2026-03-09 08:00:00+00:00,1996.3536376953125,56.152000856406616,0.010252978708520849,70279.76945994914,168.45600256921983,0.0,16.814887676033646,16.814887676033646,-112.30400171281322,2,False,1118.465212829934
2026-03-09 09:00:00+00:00,2003.2996826171875,56.02779524577012,0.010162125412093508,70423.98001307173,168.08338573731038,0.0,16.83606966503881,16.83606966503881,-112.05559049154026,2,False,1135.3012824949728
2026-03-09 10:00:00+00:00,1994.6749267578125,56.18143952103281,0.01027560448017856,70242.51231174308,168.54431856309841,0.0,16.809556314264686,16.809556314264686,-112.3628790420656,2,False,1152.1108388092375
2026-03-09 11:00:00+00:00,1992.5880126953125,56.21850482876776,0.01030347956456188,70197.69501820978,168.65551448630328,0.0,16.803047822018428,16.803047822018428,-112.43700965753551,2,False,1168.913886631256
2026-03-09 12:00:00+00:00,2002.2877197265625,56.04495585333935,0.010176009931867763,70399.74144884889,168.13486756001805,0.0,16.832719028663806,16.832719028663806,-112.08991170667869,2,False,1185.7466056599199
2026-03-09 13:00:00+00:00,2020.75146484375,55.7174199445259,0.009938694235028484,70782.51703965849,167.15225983357772,0.0,16.888658695532264,16.888658695532264,-111.43483988905182,2,False,1202.6352643554521
2026-03-09 14:00:00+00:00,2022.77734375,55.681435401121746,0.009913285062720031,70823.37817385898,167.04430620336524,0.0,16.89467189953024,16.89467189953024,-111.36287080224349,2,False,1219.5299362549824
2026-03-09 15:00:00+00:00,2026.025146484375,55.62400079093392,0.00987259124495384,70889.41877352532,166.87200237280177,0.0,16.904343652574834,16.904343652574834,-111.24800158186785,2,False,1236.4342799075573
2026-03-09 16:00:00+00:00,2028.0286865234375,55.588515269127726,0.009847678446680911,70929.70924032557,166.76554580738318,0.0,16.910265541055573,16.910265541055573,-111.17703053825545,2,False,1253.344545448613
2026-03-09 17:00:00+00:00,2018.1634521484375,55.76196165170593,0.009972448066012413,70724.8049040495,167.2858849551178,0.0,16.880512953836348,16.880512953836348,-111.52392330341188,2,False,1270.2250584024493
2026-03-09 18:00:00+00:00,2010.78125,55.89229413414117,0.010067193753124972,70570.53880348825,167.6768824024235,0.0,16.858076559662408,16.858076559662408,-111.78458826828233,2,False,1287.0831349621117
2026-03-09 19:00:00+00:00,2036.1710205078125,55.445008887620624,0.00974702890561369,71094.12037728513,166.33502666286188,0.0,16.934328049315685,16.934328049315685,-110.89001777524126,2,False,1304.0174630114273
2026-03-09 20:00:00+00:00,2027.782470703125,55.59172583080293,0.009851640904420972,70920.51020746496,166.77517749240877,0.0,16.909189073375444,16.909189073375444,-111.18345166160584,2,False,1320.9266520848028
2026-03-09 21:00:00+00:00,2029.60986328125,55.55936888767555,0.009828996976469568,70957.13818045185,166.77517749240877,-304.76372156510735,16.924427259453697,-287.83929430565365,-111.21580860473323,2,False,1033.087357779149
2026-03-09 22:00:00+00:00,2002.287109375,56.042089405976725,0.010178283607868483,70389.36210491433,168.12626821793017,0.0,16.831852980004268,16.831852980004268,-112.08417881195345,2,False,1049.9192107591532
2026-03-09 23:00:00+00:00,1992.5767822265625,56.21520973553567,0.010306380266152595,70184.99258158,168.64562920660703,0.0,16.80196825905375,16.80196825905375,-112.43041947107136,2,False,1066.7211790182068
2026-03-10 00:00:00+00:00,2014.9056396484375,55.81755650650455,0.010015582180952793,70650.01724905206,167.45266951951365,0.0,16.870066409452704,16.870066409452704,-111.63511301300909,2,False,1083.5912454276595
2026-03-10 01:00:00+00:00,2020.0133056640625,55.72706404152914,0.009950714264666215,70754.85046303734,167.18119212458743,0.0,16.88541162742233,16.88541162742233,-111.4541280830583,2,False,1100.476657055082
2026-03-10 02:00:00+00:00,2041.9866943359375,55.34158117139417,0.009676994628604144,71206.14333030257,166.0247435141825,0.0,16.95101585932487,16.95101585932487,-110.68316234278832,2,False,1117.4276729144067
2026-03-10 03:00:00+00:00,2026.80908203125,55.60687441598224,0.009865386186758592,70893.2185149946,166.8206232479467,0.0,16.905677713452594,16.905677713452594,-111.21374883196447,2,False,1134.3333506278593
2026-03-10 04:00:00+00:00,2045.6824951171875,55.27670322727046,0.009632300039193695,71279.67392706496,165.8301096818114,0.0,16.961787626972242,16.961787626972242,-110.55340645454093,2,False,1151.2951382548315
2026-03-10 05:00:00+00:00,2043.43701171875,55.31550064629662,0.00965990107359226,71232.7390099887,165.94650193888987,0.0,16.955061201359246,16.955061201359246,-110.63100129259325,2,False,1168.2501994561908
2026-03-10 06:00:00+00:00,2043.066650390625,55.3216761140789,0.009664643182255468,71224.13456756285,165.94650193888987,61.46016685578514,16.951988193016454,78.4121550488016,-110.62482582481097,2,False,1246.6623545049924
2026-03-10 07:00:00+00:00,2049.363525390625,55.21194598678312,0.009588262857773781,71351.73919136217,165.63583796034936,0.0,16.972402240672594,16.972402240672594,-110.42389197356624,2,False,1263.634756745665
2026-03-10 08:00:00+00:00,2057.06591796875,55.0783015622116,0.009495833493259227,71507.50286178016,165.2349046866348,0.0,16.994954544484568,16.994954544484568,-110.15660312442319,2,False,1280.6297112901495
2026-03-10 09:00:00+00:00,2068.4775390625,54.88146640963319,0.009360876875920476,71737.65829419722,164.64439922889957,0.0,17.028162086870896,17.028162086870896,-109.76293281926638,2,False,1297.6578733770205
2026-03-10 10:00:00+00:00,2062.9404296875,54.976424269195405,0.009426364198887559,71624.62903464113,164.92927280758622,0.0,17.01196324568644,17.01196324568644,-109.95284853839081,2,False,1314.669836622707
2026-03-10 11:00:00+00:00,2061.73681640625,54.996894396701734,0.00944084151783314,71599.21699656476,164.92927280758622,198.51106321811525,17.002037692525537,215.5131009106408,-109.93237841088448,2,False,1530.1829375333477
2026-03-10 12:00:00+00:00,2050.208251953125,55.19593755348402,0.009579115318745581,71363.83416505616,165.58781266045207,0.0,16.97447499696635,16.97447499696635,-110.39187510696806,2,False,1547.157412530314
2026-03-10 13:00:00+00:00,2034.254638671875,55.47355831433234,0.00977467502413936,71036.22745111064,166.420674942997,0.0,16.9271014986848,16.9271014986848,-110.94711662866467,2,False,1564.084514028999
2026-03-10 14:00:00+00:00,2075.33203125,54.762674435789066,0.009281903546377772,71870.7798456221,164.2880233073672,0.0,17.047609856026288,17.047609856026288,-109.52534887157815,2,False,1581.1321238850253
2026-03-10 15:00:00+00:00,2080.031982421875,54.6821218025286,0.009227747387734811,71964.26696564765,164.0463654075858,0.0,17.0610843323922,17.0610843323922,-109.3642436050572,2,False,1598.1932082174176
2026-03-10 16:00:00+00:00,2080.99365234375,54.665458420628724,0.009216879984897999,71982.55788145144,164.0463654075858,-157.75845540539075,17.06897225516247,-140.68948315022828,-109.38090698695707,2,False,1457.5037250671894
2026-03-10 17:00:00+00:00,2072.52880859375,54.80987235568499,0.009315146150809181,71811.24351162552,164.42961706705495,0.0,17.039255917875497,17.039255917875497,-109.61974471136996,2,False,1474.542980985065
2026-03-10 18:00:00+00:00,2037.52294921875,55.4150544883341,0.009735329765108328,71098.20202322624,166.2451634650023,0.0,16.936416787828236,16.936416787828236,-110.83010897666819,2,False,1491.4793977728932
2026-03-10 19:00:00+00:00,2035.8291015625,55.444370312396465,0.009756476839510277,71062.39881002874,166.2451634650023,281.59398049809226,16.922337088803328,298.5163175868956,-110.80079315260582,2,False,1789.9957153597888
2026-03-10 20:00:00+00:00,2043.0498046875,55.31814451572804,0.009667868348417792,71209.4021827051,165.95443354718412,0.0,16.95265865227996,16.95265865227996,-110.63628903145609,2,False,1806.9483740120688
2026-03-10 21:00:00+00:00,2028.9500732421875,55.56427147282326,0.00984250948070861,70918.80479518264,166.69281441846977,0.0,16.91056990116503,16.91056990116503,-111.1285429456465,2,False,1823.8589439132338
2026-03-10 22:00:00+00:00,2027.24169921875,55.59397705315948,0.009864135794961156,70882.547011079,166.69281441846977,284.77367404620173,16.896331217462723,301.67000526366445,-111.09883736531029,2,False,2125.528949176898
2026-03-10 23:00:00+00:00,2036.934326171875,55.423957610801764,0.009743683112390654,71080.97504844083,166.27187283240528,0.0,16.93424426246056,16.93424426246056,-110.84791522160351,2,False,2142.4631934393587
2026-03-11 00:00:00+00:00,2038.614013671875,55.39435917586752,0.009723180210575583,71114.41189915236,166.27187283240528,-279.28478639818076,16.948208501780467,-262.3365778964003,-110.87751365653776,2,False,1880.1266155429585
2026-03-11 01:00:00+00:00,2036.5472412109375,55.43016794710033,0.009748900972176757,71070.969402687,166.27187283240528,64.36134140033657,16.93102619539054,81.29236759572711,-110.84170488530495,2,False,1961.4189831386857
2026-03-11 02:00:00+00:00,2025.8980712890625,55.616461540008245,0.009881895367715193,70850.69245614267,166.84938462002475,0.0,16.900992324873755,16.900992324873755,-111.2329230800165,2,False,1978.3199754635593
2026-03-11 03:00:00+00:00,2020.9947509765625,55.70245200465358,0.009944030306274276,70748.3090377142,167.10735601396073,0.0,16.886154467689316,16.886154467689316,-111.40490400930715,2,False,1995.2061299312486
2026-03-11 04:00:00+00:00,2038.3841552734375,55.39727057857898,0.009726880406187653,71105.58095767745,166.19181173573696,0.0,16.93813778891562,16.93813778891562,-110.79454115715798,2,False,2012.1442677201642
2026-03-11 05:00:00+00:00,2016.6229248046875,55.77900137852485,0.010000098297746583,70655.66174921159,167.33700413557455,0.0,16.872781935396823,16.872781935396823,-111.55800275704969,2,False,2029.017049655561
2026-03-11 06:00:00+00:00,2024.6610107421875,55.63708582764842,0.009898351761817394,70821.01766751344,166.91125748294525,0.0,16.89693576398347,16.89693576398347,-111.27417165529683,2,False,2045.9139854195446
2026-03-11 07:00:00+00:00,2013.36962890625,55.83593653013595,0.010042197362238464,70586.05494430804,167.50780959040787,0.0,16.862756821696916,16.862756821696916,-111.67187306027192,2,False,2062.7767422412417
2026-03-11 08:00:00+00:00,2024.18212890625,55.644946289018606,0.009904831163230064,70809.05897964386,166.93483886705582,0.0,16.895325876326943,16.895325876326943,-111.28989257803721,2,False,2079.6720681175684
2026-03-11 09:00:00+00:00,2015.7694091796875,55.7929453486465,0.01001189700652735,70633.8166238764,167.3788360459395,0.0,16.869856872275363,16.869856872275363,-111.585890697293,2,False,2096.5419249898437
2026-03-11 10:00:00+00:00,2028.9471435546875,55.560705126448774,0.009845400330874141,70905.33841428772,166.68211537934633,0.0,16.90946009402888,16.90946009402888,-111.12141025289756,2,False,2113.4513850838725
2026-03-11 11:00:00+00:00,2018.7266845703125,55.740179520099964,0.009974615999605276,70693.0733064595,167.2205385602999,0.0,16.878628169994816,16.878628169994816,-111.48035904019994,2,False,2130.3300132538675
2026-03-11 12:00:00+00:00,2024.4283447265625,55.63949701072342,0.009902609536602916,70810.01670377488,166.91849103217027,0.0,16.8957262252256,16.8957262252256,-111.27899402144685,2,False,2147.225739479093
2026-03-11 13:00:00+00:00,2050.189697265625,55.18948922920788,0.00958468653971696,71337.79871168289,165.56846768762364,0.0,16.972338332261124,16.972338332261124,-110.37897845841576,2,False,2164.1980778113543
2026-03-11 14:00:00+00:00,2065.83203125,54.91922847488618,0.009398077063578139,71654.52567063973,164.75768542465855,0.0,17.018085197243547,17.018085197243547,-109.83845694977236,2,False,2181.216163008598
2026-03-11 15:00:00+00:00,2050.763427734375,55.17900405291499,0.009578178656129765,71347.44469308766,165.53701215874497,0.0,16.973862523578738,16.973862523578738,-110.35800810582998,2,False,2198.1900255321766
2026-03-11 16:00:00+00:00,2066.7060546875,54.903680172743364,0.009388195454261868,71670.16091372169,164.7110405182301,0.0,17.02046523564522,17.02046523564522,-109.80736034548674,2,False,2215.2104907678217
2026-03-11 17:00:00+00:00,2068.66650390625,54.86975780257902,0.009365350652936325,71708.76952435527,164.60927340773705,0.0,17.026084506546574,17.026084506546574,-109.73951560515803,2,False,2232.2365752743685
2026-03-11 18:00:00+00:00,2076.95263671875,54.72763660145071,0.009268909267849491,71874.82616985732,164.18290980435214,0.0,17.050006371115295,17.050006371115295,-109.45527320290142,2,False,2249.2865816454837
2026-03-11 19:00:00+00:00,2076.216552734375,54.739950141220305,0.009277650675577688,71858.99147358564,164.18290980435214,120.85241041506877,17.04396375059454,137.8963741656633,-109.44295966313183,2,False,2387.182955811147
2026-03-11 20:00:00+00:00,2068.991943359375,54.86338061818644,0.009362158044376193,71712.2776598483,164.5901418545593,0.0,17.026783872672993,17.026783872672993,-109.72676123637287,2,False,2404.2097396838203
2026-03-11 21:00:00+00:00,2073.134521484375,54.79213272015065,0.009313909611643757,71794.8611360682,164.37639816045194,0.0,17.038719277184683,17.038719277184683,-109.5842654403013,2,False,2421.248458961005
2026-03-11 22:00:00+00:00,2062.0234375,54.98261810320852,0.009444820866848648,71569.19846079966,164.94785430962557,0.0,17.006317077589166,17.006317077589166,-109.96523620641705,2,False,2438.254776038594
2026-03-11 23:00:00+00:00,2050.457763671875,55.18213447508866,0.009583584789442542,71332.99943259355,165.54640342526596,0.0,16.972295407564644,16.972295407564644,-110.3642689501773,2,False,2455.227071446159
2026-03-12 00:00:00+00:00,2056.447998046875,55.07823371992828,0.009511714434939542,71453.95020631958,165.23470115978483,0.0,16.98982852039566,16.98982852039566,-110.15646743985656,2,False,2472.2168999665546
2026-03-12 01:00:00+00:00,2045.755126953125,55.26318418554691,0.009641093617353701,71234.92739171658,165.78955255664073,0.0,16.95824135690062,16.95824135690062,-110.52636837109381,2,False,2489.175141323455
2026-03-12 02:00:00+00:00,2025.3829345703125,55.61880294586285,0.009893671343039982,70815.28225681245,166.85640883758856,0.0,16.897406149166947,16.897406149166947,-111.2376058917257,2,False,2506.072547472622
2026-03-12 03:00:00+00:00,2023.49365234375,55.6517291720376,0.009917721923429414,70775.2076063751,166.85640883758856,315.2388476049021,16.881644206786703,332.1204918116888,-111.20467966555097,2,False,2838.1930392843105
2026-03-12 04:00:00+00:00,2023.874267578125,55.64475645217982,0.009913136398399209,70782.04317519127,166.85640883758856,251.73075644821253,16.884819611344536,268.61557605955704,-111.21165238540874,2,False,3106.8086153438676
